Episode,Average_Reward,Travel_Time,Time_to_Collision,Distance_to_Collision,Success,Average_Speed,Affected_Followers,Avg_Deceleration
1,9.5,7.0,,,True,17.833026300761848,1,0.22726782525424483
2,0.5483870967741935,15.5,,,True,8.199679678378823,2,0.4886538543317398
3,7.23021582733813,13.9,,,True,9.152346771990327,1,0.15272498112890887
4,8.185483870967742,12.4,,,True,10.257934038374138,3,0.7240137837784802
5,3.8372093023255816,8.6,,,True,14.65154977842981,2,1.3530482905400554
6,8.614754098360656,12.200000000000001,,,True,10.395139873327217,2,0.23493928400568187
7,0.9431818181818182,17.6,,,True,7.225240967358516,2,1.0158421066992451
8,7.758064516129032,12.4,,,True,10.202992449647057,3,0.39258138306379325
9,7.136363636363637,13.200000000000001,,,True,9.621055203813796,2,0.5149436109190919
10,3.0821917808219177,7.300000000000001,,,True,17.15306716614681,0,0.0
11,7.142857142857143,14.0,,,True,9.097795170420573,3,0.5308329910607235
12,7.2388059701492535,13.4,,,True,9.484241888480224,2,0.17693064698208083
13,7.142857142857143,12.600000000000001,,,True,10.08350365382066,2,0.5499024168626576
14,1.078740157480315,12.700000000000001,,,True,10.017767327817412,3,0.6790364369065157
15,-0.3935483870967742,15.5,,,True,8.217758003775002,3,0.7957426971536
16,4.456521739130435,9.200000000000001,,,True,13.79868394612033,2,0.33293944527395425
17,-0.5792079207920792,20.200000000000003,,,True,6.318744046057381,2,0.8379642473042459
18,6.695652173913044,11.5,,,True,11.0246190901503,2,0.31828287847063486
19,3.75,7.2,3.6,69.63963448592754,False,17.407558758546138,1,0.05883791025720342
20,3.223684210526316,7.6000000000000005,,,True,16.582614871279365,2,0.5138970555854083
21,1.5555555555555556,14.4,,,True,8.826854096723434,3,0.7414716251499224
22,4.0131578947368425,7.6000000000000005,,,True,16.49949600388145,2,0.8648498688824446
23,5.310344827586207,11.600000000000001,,,True,10.910611024938557,1,1.2752237195890537
24,4.670329670329671,9.1,,,True,13.891337241301143,0,0.0
25,9.125,12.8,,,True,9.937886417201474,3,0.3887457977202402
