Episode,Average_Reward,Travel_Time,Time_to_Collision,Distance_to_Collision,Success,Average_Speed,Affected_Followers,Avg_Deceleration
1,-0.6554054054054054,14.8,9.3,76.22433875978071,False,7.817454060283213,3,0.3557776997636323
2,1.7272727272727273,14.3,,,True,8.063312134129271,3,0.38190100825443274
3,-1.5714285714285714,28.0,7.7,75.98946688818104,False,4.149181101150821,2,0.18104779357465572
4,-0.6306818181818182,17.6,,,True,6.590345303119338,3,0.5534590551104301
5,-2.140939597315436,14.9,8.8,76.60588599079105,False,7.774836789815319,3,0.19525235266163676
6,0.1152073732718894,21.700000000000003,,,True,5.342354907738037,2,0.17438110540720642
7,-1.302540415704388,43.300000000000004,8.0,76.00079258287248,False,2.6888983303800047,3,0.25850318411241674
8,0.7272727272727273,17.6,,,True,6.585206514212286,3,0.5292888937309629
9,-3.3636363636363638,14.3,7.800000000000001,76.04146725309322,False,8.091593239189494,1,0.11752582800721889
10,-8.96774193548387,6.2,3.8000000000000003,76.42877044929789,False,18.533000221857968,1,4.500000000000002
11,0.6993865030674846,16.3,,,True,7.116501502010757,3,0.18140206067308373
12,-1.780590717299578,23.700000000000003,8.200000000000001,76.03810480053515,False,4.902253136828272,3,0.14414348719589132
13,0.25609756097560976,8.200000000000001,4.3,76.03692192980522,False,14.030878701851133,0,0.0
14,2.782178217821782,10.100000000000001,,,True,11.44360746994477,2,0.17762579043597349
15,-2.0833333333333335,6.0,4.800000000000001,80.15991227572025,False,18.90924852252011,0,0.0
16,-0.9663865546218487,11.9,7.9,76.57675738707042,False,9.677767841669755,2,0.6334934609466902
17,-1.7300613496932515,16.3,10.600000000000001,76.40843613876152,False,7.111766010057527,3,0.20638224191086665
18,4.0,11.4,,,True,10.0465159949237,2,0.2774131930362289
19,0.6842105263157895,17.1,,,True,6.770846048602828,3,0.20304619528858167
20,4.7421875,12.8,,,True,9.02156460568186,1,0.015337244581985487
21,-0.005917159763313609,16.900000000000002,,,True,6.829712430742242,2,0.1975604185216273
22,-1.8916666666666666,12.0,8.200000000000001,76.401048632257,False,9.648091109001937,1,0.8954039833741234
