Episode,Average_Reward,Travel_Time,Time_to_Collision,Distance_to_Collision,Success,Average_Speed,Affected_Followers,Avg_Deceleration
1,-0.9836779661016926,88.5,,,True,1.3190855567772457,2,0.3443676673936258
2,-0.681354666666664,37.5,,,True,3.1061866143447854,3,0.22017167554466255
3,-0.8479014539579949,61.900000000000006,,,True,1.8849832367014576,2,0.5628269084041659
4,-0.9960966810966986,69.3,,,True,1.6821318554787728,2,0.2718735441453468
5,-0.9601001451378834,68.9,,,True,1.6928508326180502,2,0.34630213188634573
6,-0.7744954407294862,32.9,,,True,3.5361836764727568,3,0.7522807452214142
7,-1.9033900293255046,34.1,27.200000000000003,76.33927945807827,False,3.408078936174353,2,0.11751898297209795
8,0.1946795580110456,36.2,,,True,3.2088130143507656,1,0.1526360874420618
9,-1.398709796672821,54.1,,,True,2.1554726507562028,1,0.22166176345152722
10,-0.8837988614800687,52.7,,,True,2.2090056350939085,2,0.19381818253880967
11,-0.8197189873417781,39.5,,,True,2.9496262779617113,2,0.061195950066319504
12,-0.4796250000000047,42.400000000000006,,,True,2.751876292236011,1,0.2820465258246685
13,-0.7821882352941247,42.5,,,True,2.7442311919643796,3,0.2438226422266935
14,-1.3177389033942533,38.300000000000004,38.2,86.10168342086308,False,2.9725344501547264,1,0.3235936419179186
15,-1.005,0.4,,,True,5.803487667650147,3,0.5041306707774554
16,-0.8853747927031567,60.300000000000004,,,True,1.9330069414618185,1,1.0689845259730202
17,-0.9002899824253041,56.900000000000006,,,True,2.0508267794070907,1,0.5701112023818777
18,-0.4591964285714325,33.6,,,True,3.471147990475679,1,0.48143105788191143
19,-0.8719668674698839,33.2,,,True,3.516389754633897,2,0.40236481661546364
20,-0.5307692307692308,26.0,,,True,4.488022721593048,2,0.16747838440486884
21,-0.1978575757575791,33.0,,,True,3.533791048839037,2,2.5775890875184038
22,-0.10121457489878542,24.700000000000003,,,True,4.705525985507533,3,0.41975094938609736
23,-0.6780830670926482,31.3,,,True,3.7234210492612654,0,0.0
24,-0.699251269035539,39.400000000000006,,,True,2.961300359092038,3,0.09760231486669824
25,-0.8219640883977865,36.2,,,True,3.2203890860631055,3,0.17762362355833913
26,-0.18008136482940018,38.1,,,True,3.043282849485912,0,0.0
27,-0.8153846153846154,26.0,,,True,4.485346200522234,1,0.025234547884265268
28,-0.7614318181818119,52.800000000000004,,,True,2.2091412557257315,3,0.1590974809856919
29,1.0616653061224481,24.5,,,True,4.743227420672744,1,0.24795244977239506
30,1.6172285714285712,21.0,,,True,5.536564626149292,3,0.28466499182401667
31,-0.8492000000000043,42.0,,,True,2.770881379412939,3,0.33323946807121213
32,-0.7812840646651171,43.300000000000004,,,True,2.6902916724421693,2,0.051718970893033234
33,-0.9879661654135241,53.2,,,True,2.1930362433988084,3,0.10833889335846318
34,-1.080188340807173,22.3,22.200000000000003,79.78469035789065,False,4.377147747106502,3,1.08708975988779
35,-1.0040000000000004,3.1,,,True,6.09606025714653,2,0.29088901674323875
36,0.7510204081632653,24.5,,,True,4.75666142769522,1,0.022310995671066536
37,-0.8543207547169798,31.8,,,True,3.6516344719279714,0,0.0
38,-2.189874999999999,34.4,21.8,75.93249773729048,False,3.393174251548093,2,0.43492879061870937
39,-0.4251968503937008,25.400000000000002,,,True,4.574803893825389,3,0.5803143196252947
40,-1.0192908653846118,41.6,,,True,2.7978229662666583,2,0.3540339353466537
41,-0.8591444866920183,26.3,,,True,4.427182760737898,1,0.07594620543082797
42,-0.5798611111111112,28.8,,,True,4.048838252705502,2,0.32317934229118883
43,-1.377512968299712,34.7,,,True,3.35321904520475,3,0.22790356279305257
44,-0.6511627906976745,34.4,,,True,3.39019539882389,2,0.8030758002934624
45,-1.6809764011799424,33.9,,,True,3.4386985473199063,3,0.19833061567991508
46,-0.7151910994764374,38.2,,,True,3.0518704071926828,2,0.23021523213973882
47,0.8843054393305436,23.900000000000002,,,True,4.884226608727573,3,1.050813595307402
48,1.8327064220183464,21.8,,,True,5.335350852537442,2,0.668826783997396
