Episode,Average_Reward,Travel_Time,Time_to_Collision,Distance_to_Collision,Success,Average_Speed,Affected_Followers,Avg_Deceleration
1,6.8,10.0,,,True,11.495352280373584,1,4.104835675354135
2,-1.0462555066079295,45.400000000000006,,,True,2.565108674483455,2,0.15688641455950614
3,-2.1875,9.600000000000001,,,True,11.972934219499736,0,0.0
4,0.9516129032258065,12.4,,,True,9.304280451539862,1,0.8095478809578793
5,-1.2777777777777777,19.8,9.200000000000001,76.46928282335578,False,5.858910448087889,1,0.1936996729301299
6,4.3768115942028984,13.8,,,True,8.365787633767848,0,0.0
7,1.027027027027027,7.4,5.1000000000000005,76.53923380039325,False,15.501276910444076,1,0.31201847261891125
8,2.0952380952380953,12.600000000000001,,,True,9.144620264545305,3,0.31660625617163873
9,-1.4461538461538461,13.0,7.300000000000001,76.02339974460338,False,8.904153399815325,3,0.467490484562223
10,-3.2,16.0,7.2,75.95374997161566,False,7.24248569275395,3,0.38343194191736113
11,-3.8115942028985508,6.9,4.800000000000001,78.6935495078161,False,16.617476550447506,1,1.1352283775125738
12,-7.774193548387097,6.2,4.1000000000000005,76.39017403640747,False,18.4162950045065,2,2.291449240630028
13,4.544642857142857,11.200000000000001,,,True,10.292333616804186,1,0.3495140524165219
14,2.111111111111111,13.5,,,True,8.5482670030168,3,0.2620291756802769
15,3.0288461538461537,10.4,,,True,11.046934584745696,2,1.160588243065197
16,4.098214285714286,11.200000000000001,,,True,10.280693477606883,1,0.07945106216363129
17,1.6619718309859155,14.200000000000001,,,True,8.12165807011501,0,0.0
18,-0.3263157894736842,9.5,,,True,12.111517915487083,3,0.32292887270128173
19,-3.1379310344827585,8.700000000000001,5.300000000000001,77.55778280759563,False,13.252463319117613,2,0.3533127485362453
20,1.9855072463768115,6.9,,,True,16.651499201260343,2,0.4405013835045368
21,0.1935483870967742,6.2,4.1000000000000005,75.95987872362143,False,18.37149703728335,2,0.7941405078926289
22,0.029850746268656716,6.7,,,True,16.962061672255746,1,1.7286847875001676
23,4.864864864864865,11.100000000000001,,,True,10.383887293020212,1,1.1101651963576842
24,-0.8676470588235294,6.800000000000001,5.5,80.6904108485019,False,16.768464655627987,1,0.0338885691148505
25,-1.1517857142857142,22.400000000000002,8.700000000000001,76.4149126833222,False,5.187455779206357,1,0.8235426258141354
26,2.856115107913669,13.9,,,True,8.334274482600906,0,0.0
27,-1.8391608391608392,14.3,9.4,76.47817888001408,False,8.07039249235913,2,0.617482925875148
28,-0.7373737373737373,9.9,6.300000000000001,76.61558786130422,False,11.674753232887381,1,4.500000000000002
29,3.831858407079646,11.3,,,True,10.216239240959414,3,0.3484908741045049
30,2.558333333333333,12.0,7.7,76.26845952016511,False,9.639136790779782,2,0.4984600145391749
31,-0.38666666666666666,15.0,8.8,76.33930123256069,False,7.724216486732229,3,0.43327248187575645
32,-1.8767123287671232,14.600000000000001,9.1,75.91330000015587,False,7.911671180907761,2,0.22062190795045566
33,4.065217391304348,9.200000000000001,,,True,12.45151933505958,1,1.2021623669058012
34,-0.5767790262172284,26.700000000000003,8.5,76.21957437466159,False,4.347483841084578,2,0.5229722493920064
35,-7.0625,6.4,4.1000000000000005,76.2838677036579,False,17.92255508271034,1,0.4296179999675154
36,1.6064516129032258,15.5,,,True,7.452914266225916,2,0.8621985183705716
37,1.671641791044776,13.4,,,True,8.606638588625533,3,0.5607420934397034
38,0.9323308270676691,13.3,8.700000000000001,76.2445942922704,False,8.682385526213004,3,0.5231573837475642
39,-3.074074074074074,5.4,4.4,80.51039163062754,False,21.173102051646566,1,1.0507929809857153
40,1.1846153846153846,13.0,,,True,8.911298638956152,2,1.1023955889299852
41,1.0793650793650793,12.600000000000001,,,True,9.180172896475561,3,1.641779749616014
42,4.690476190476191,12.600000000000001,,,True,9.184173014798677,2,0.8122596384372294
43,0.5205479452054794,7.300000000000001,,,True,15.688349115514956,1,1.6039532039884108
44,4.372727272727273,11.0,,,True,10.477703414272884,0,0.0
45,1.0930232558139534,12.9,,,True,8.941965007811802,3,0.6145074278535034
