Episode,Average_Reward,Travel_Time,Time_to_Collision,Distance_to_Collision,Success,Average_Speed,Affected_Followers,Avg_Deceleration
1,-1.281853281853282,25.900000000000002,,,True,4.51248234855324,2,1.0744754069174167
2,-1.2132132132132132,66.60000000000001,,,True,1.7552754513671216,1,0.6079930504699904
3,-0.7124773960216998,55.300000000000004,,,True,2.1085954926311397,0,0.0
4,-1.1682626538987688,73.10000000000001,,,True,1.5979303538208245,0,0.0
5,-0.6256781193490054,55.300000000000004,,,True,2.1082554731880547,0,0.0
6,-1.1758989310009718,102.9,,,True,1.1350512827246566,0,0.0
7,-0.605080831408776,43.300000000000004,,,True,2.701409062585049,1,0.516851150178903
8,-0.8457142857142858,35.0,,,True,3.333605452146881,2,2.5211582953621114
9,-0.5655172413793104,43.5,,,True,2.6831986490116524,3,1.01515582494977
10,-0.8082901554404145,38.6,,,True,3.02508066740251,2,0.883420213951922
11,-1.7181818181818183,22.0,17.6,75.99731969648387,False,5.311347960671972,1,0.5323666397499771
12,0.12099644128113879,56.2,,,True,2.0776245441063215,0,0.0
13,-0.8798701298701299,92.4,,,True,1.2626295614883658,0,0.0
14,-1.0677466863033873,67.9,,,True,1.720175748797092,1,1.3022840919461665
15,-1.462,50.0,,,True,2.337611305629722,0,0.0
16,0.13565891472868216,25.8,,,True,4.513957085970817,1,1.2533836675085208
17,-0.7791095890410958,58.400000000000006,,,True,2.000761279138364,0,0.0
18,-0.5564304461942258,38.1,,,True,3.06581130049034,1,0.507550686721423
19,-0.015748031496062992,38.1,,,True,3.049560071389743,0,0.0
20,-0.6417233560090703,44.1,,,True,2.6482925881262016,1,1.0330727818620344
21,0.4020100502512563,19.900000000000002,,,True,5.884040147140977,1,0.6683779924108713
22,-0.8134490238611713,46.1,,,True,2.532274461203332,1,0.5160125553786443
23,-1.09375,38.400000000000006,,,True,3.035018777178467,0,0.0
24,0.04887218045112782,26.6,,,True,4.4043095542529676,1,1.0540896540140388
25,-0.8013245033112583,30.200000000000003,,,True,3.8695030010801754,2,2.409792128914976
26,1.1452991452991452,23.400000000000002,,,True,4.986858500378703,0,0.0
27,-2.6962025316455698,23.700000000000003,19.1,75.96185798494078,False,4.929555472399181,0,0.0
28,-0.8154205607476636,42.800000000000004,,,True,2.7241593171800003,0,0.0
29,-1.8016304347826086,36.800000000000004,20.6,76.00017070186853,False,3.1758673985717376,1,1.199509214034773
30,-1.4291754756871036,47.300000000000004,,,True,2.4711836015690536,1,0.6370250037434166
31,-0.10227272727272728,26.400000000000002,,,True,4.437374079362631,0,0.0
32,1.2897959183673469,24.5,,,True,4.746565576474849,0,0.0
33,-1.4779411764705883,27.200000000000003,,,True,4.297387820544148,3,0.995181867807009
34,-0.4895833333333333,28.8,,,True,4.0543096817138515,0,0.0
35,-1.3162650602409638,33.2,,,True,3.5149911555954696,2,0.6790594280404916
36,-0.7630057803468208,69.2,,,True,1.6797330943955027,0,0.0
37,-0.6785714285714286,39.2,,,True,2.9700405367458758,2,1.2443182122519003
38,-0.49280575539568344,27.8,,,True,4.20550648133302,1,0.6170312649689969
39,1.8160377358490567,21.200000000000003,,,True,5.499559015157667,0,0.0
40,-1.5574712643678161,34.800000000000004,,,True,3.351501986401435,1,0.8795971804197755
41,0.13059701492537312,26.8,,,True,4.351811109332212,0,0.0
42,2.009132420091324,21.900000000000002,,,True,5.34336706877321,1,1.102624547978266
43,-0.312807881773399,40.6,,,True,2.882110749988276,1,0.8338885740113167
44,2.810810810810811,18.5,,,True,6.339778893152498,0,0.0
45,1.2857142857142858,20.3,,,True,5.733372432845605,1,2.294463838785621
46,1.1026392961876832,34.1,,,True,3.4299205620439044,0,0.0
47,-3.7567567567567566,22.200000000000003,18.5,76.35896827206906,False,5.271595367247516,2,0.851488699040921
48,1.0444444444444445,27.0,,,True,4.327355415977449,1,1.5355014917655119
49,-2.152073732718894,21.700000000000003,15.4,76.0947521270001,False,5.376125940752609,1,1.4065288199156445
50,2.3658536585365852,20.5,,,True,5.695360797736814,1,0.8779329992578155
51,-2.679856115107914,55.6,,,True,2.1010166627228037,1,0.5147279243823077
52,-3.510989010989011,18.2,13.8,76.4739658623196,False,6.430647418651179,0,0.0
53,-2.1866666666666665,30.0,18.2,76.0633050816781,False,3.8990203980339984,2,0.7759428256938072
54,-0.6361185983827493,37.1,,,True,3.1383355678532,0,0.0
55,0.14171122994652408,37.4,,,True,3.1235383788846938,0,0.0
56,0.2693208430913349,42.7,,,True,2.7275440029783753,1,0.702497026240767
57,1.07981220657277,21.3,,,True,5.502080620631764,1,1.1279675663919875
58,-0.3567567567567568,18.5,14.700000000000001,76.19185445111584,False,6.295753014398985,0,0.0
59,2.0056818181818183,17.6,,,True,6.6517646461505056,2,0.8980181298824697
60,0.9218106995884774,24.3,,,True,4.79796531771512,0,0.0
61,0.898989898989899,29.700000000000003,,,True,3.932280329551344,0,0.0
62,-0.45018450184501846,27.1,,,True,4.313121304048776,2,0.6633875500915165
63,1.3788546255506609,22.700000000000003,,,True,5.1373796905578955,0,0.0
64,-0.05150214592274678,23.3,,,True,5.015533425400421,2,1.051682112880754
65,-0.20866141732283464,25.400000000000002,,,True,4.600875686077099,1,0.7566860598997582
66,1.0761245674740485,28.900000000000002,,,True,4.043437656033118,1,1.6652091128300661
