Episode,Average_Reward,Travel_Time,Time_to_Collision,Distance_to_Collision,Success,Average_Speed,Affected_Followers,Avg_Deceleration
1.0,3.192063492063492,22.53333333333333,,,True,7.418392647986482,0.6666666666666666,0.1442642133651913
2.0,-0.4251086894691077,10.299999999999999,,,False,11.689561051000814,2.0,0.8933190805495705
3.0,3.5906554628709593,12.166666666666666,,,True,9.514745821476543,0.6666666666666666,0.609689788355734
4.0,-0.5456471710821734,8.766666666666667,,,False,14.495070309778951,0.6666666666666666,1.2447654911877788
5.0,1.4880795485266287,15.766666666666666,,,True,7.512373513403715,2.3333333333333335,0.7182241910050488
6.0,1.0520240247076178,16.433333333333334,,,True,7.0574093867920595,2.3333333333333335,0.40686876842711817
7.0,-1.8965383764653838,15.866666666666667,,,False,10.00438163344621,2.0,1.676346023318122
8.0,-0.2480359374472253,10.0,,,True,12.413604285664734,1.0,0.14760864375984697
9.0,0.30355605160965865,12.866666666666667,,,True,10.562838025139383,2.0,0.6904138649185961
10.0,-2.8806834002217556,10.633333333333335,6.333333333333333,77.09537746521148,False,12.224198876356697,2.0,0.3288018906936991
11.0,0.6810353288804171,12.199999999999998,,,False,10.589468265069943,2.3333333333333335,0.7104015733476072
12.0,2.458947463768116,12.266666666666666,,,True,9.425873411846807,2.0,0.7440220075194967
13.0,1.64578436399512,11.133333333333333,,,True,11.532439452366072,2.3333333333333335,0.7908302267070145
14.0,1.288489895047272,12.466666666666667,,,True,9.260360733228447,1.3333333333333333,0.5389923160618486
15.0,1.6012840071192471,10.866666666666665,,,True,10.739430339656202,1.6666666666666667,0.2885364899665887
16.0,-2.702606304738648,10.366666666666667,,,False,12.575559421873995,2.0,1.2597955745319342
17.0,0.8333874840217333,11.133333333333333,,,True,10.72230633753791,0.6666666666666666,1.6205128319257451
18.0,1.490302679776364,11.033333333333333,,,True,11.636209130710498,2.3333333333333335,0.5217724016325754
19.0,-1.8977977236809822,10.033333333333333,,,False,12.142474325213493,1.6666666666666667,1.4090587641116568
20.0,2.5986811061861252,14.366666666666667,,,True,8.084529025732563,1.6666666666666667,0.19852154798258267
21.0,0.8262252328165296,10.800000000000002,,,False,11.70388913171221,2.3333333333333335,0.8405048208099449
22.0,2.7024357408746034,11.466666666666669,,,True,10.624894821744775,1.6666666666666667,0.6530084563449219
23.0,0.16782106782106787,9.966666666666667,,,True,11.700451181106883,1.0,0.5186360479347855
24.0,-0.775553780302582,11.466666666666667,,,True,10.490733633655951,1.6666666666666667,0.3498913429171502
25.0,1.7174012170713653,11.199999999999998,,,True,10.318419168439727,1.3333333333333333,0.7447007835168051
26.0,0.9893015030946065,16.833333333333332,,,True,9.057584914270597,2.3333333333333335,0.338929275859527
27.0,0.4697672536105933,15.533333333333333,,,True,9.142473639711145,1.6666666666666667,0.33106533223367834
28.0,-0.12161084529505543,8.933333333333332,,,True,14.274778513420939,1.3333333333333333,0.9874528647151474
29.0,-0.32929821057918646,13.333333333333334,,,False,11.02435157267575,2.0,0.479515155174625
30.0,1.2498545068759321,14.333333333333334,,,False,8.297706955657693,2.0,0.4058152259830076
31.0,2.1427333113243257,13.466666666666669,,,True,8.907759247327991,2.3333333333333335,0.3899880927521046
32.0,-0.5765658413903195,10.9,,,True,12.04265277156331,0.6666666666666666,0.4890163183977621
33.0,0.3475175713442861,18.2,,,True,7.163679486489137,2.0,0.2529495178059071
34.0,-2.5701191812302926,10.5,,,False,12.797555832677318,2.0,1.1216390242213363
35.0,0.6915262515262516,11.366666666666667,,,False,11.549709561587129,2.0,0.45224950198889796
36.0,-1.7351900803983973,14.766666666666666,,,False,8.122902606023494,2.0,0.8668225865654048
37.0,-0.18814122350589413,10.9,,,True,10.696139189276472,1.6666666666666667,0.3521115258443726
38.0,-0.7737819402778795,10.200000000000001,,,True,14.047604430997175,1.0,0.4260544731218345
39.0,-0.14870780753845522,12.766666666666666,,,True,9.080268851749596,2.3333333333333335,0.4963343410927883
40.0,-0.06657697325505563,11.033333333333331,,,False,11.290052828279967,1.3333333333333333,0.17754456813654507
41.0,4.012540396468433,10.200000000000001,,,True,11.771629458616916,1.6666666666666667,0.5021272263889806
42.0,0.7592149481354813,10.2,,,True,11.912468473550026,2.0,1.1823367560722882
43.0,-0.7641073491513373,9.333333333333334,,,False,13.066612907819874,2.0,0.6097379419689508
44.0,1.0719817176894462,12.433333333333332,,,False,11.19146852922386,1.6666666666666667,0.4643177908927725
