Episode,Average_Reward,Travel_Time,Time_to_Collision,Distance_to_Collision,Success,Average_Speed,Affected_Followers,Avg_Deceleration
1.0,-0.924581947187522,69.1,,,True,1.7506829660594452,0.6666666666666666,0.11478922246454193
2.0,-0.711734962685076,44.9,,,True,2.637450043489333,2.3333333333333335,0.6716346133491807
3.0,-0.5906825837211843,45.76666666666667,,,True,2.710584132746893,2.0,0.8680180509651482
4.0,-1.0903878360065942,52.96666666666667,,,True,2.304618862289058,2.3333333333333335,0.26862147657766694
5.0,-1.020332917724086,59.666666666666664,,,True,1.979729458753116,1.6666666666666667,0.16986058987160468
6.0,-0.907934681232109,53.866666666666674,,,True,2.460456297014362,2.3333333333333335,0.6104598237755821
7.0,-1.1658243374657014,45.866666666666674,,,False,2.7970045611364482,2.3333333333333335,0.5586229237367771
8.0,-0.5559621808003495,50.76666666666667,,,True,2.425861885435897,1.3333333333333333,0.2297737565544211
9.0,-0.9260962867366462,42.233333333333334,,,True,2.975899257263387,1.6666666666666667,0.3983559729428105
10.0,-0.7991918548012612,46.96666666666667,,,True,2.4994699612088205,2.3333333333333335,0.4127778595910494
11.0,-1.0497991783413776,71.66666666666667,,,True,1.8837247566227928,2.3333333333333335,0.24713071461515876
12.0,-0.6185019814016135,39.63333333333333,,,True,2.9590731539721014,1.6666666666666667,0.1947271970786805
13.0,-1.009174717225534,42.6,,,True,2.9864402440237803,2.3333333333333335,0.2005722996383479
14.0,-1.055798618022301,28.166666666666668,,,False,2.598268096568084,2.3333333333333335,0.3975548905992035
15.0,-1.497744086021506,13.566666666666668,,,True,4.582706966462993,1.6666666666666667,0.19963164185344207
16.0,0.5403568257368945,39.36666666666667,,,True,3.7993864935495303,1.0,0.5780329653348071
17.0,-0.8035403124827095,46.56666666666666,,,True,2.7593987580510912,1.6666666666666667,0.788281154420534
18.0,-0.9554634011838367,57.53333333333334,,,True,2.29125663846771,1.6666666666666667,0.6114557711436043
19.0,-0.16602292918603792,30.100000000000005,,,True,3.943742456081452,2.0,0.7301590922495915
20.0,-0.7537877167358994,45.06666666666666,,,True,3.168190282878126,2.0,0.3189410032526189
21.0,-0.7674873928534934,58.29999999999999,,,True,2.3820038841944835,1.3333333333333333,1.2269603157494717
22.0,-0.610145403094747,29.600000000000005,,,True,4.050377565239778,2.6666666666666665,0.4367905144735696
23.0,-0.6055278697917311,54.43333333333334,,,True,3.000198265759804,1.6666666666666667,0.22066343028960858
24.0,-0.7373389639790656,33.36666666666667,,,True,3.623032330271751,2.6666666666666665,0.4258748080733829
25.0,-0.47566156090545597,35.63333333333333,,,True,3.294297129618187,2.6666666666666665,0.48748659319451515
26.0,-0.7792458621403302,46.26666666666667,,,True,2.5613312089864895,0.3333333333333333,0.25423881341887444
27.0,-1.490745610244006,32.46666666666667,,,True,3.2100862310828826,1.0,0.07976660697945297
28.0,-0.8067982269153982,35.699999999999996,,,True,2.661187788634848,2.6666666666666665,0.22524442884577467
29.0,-0.14941027393064577,30.433333333333337,,,True,3.907916223204032,1.6666666666666667,0.3860457633674737
30.0,-0.13845314684191426,36.36666666666667,,,True,3.8319874162049516,2.0,0.22925443352916067
31.0,-0.6748951879194777,44.0,,,True,2.8884740778983793,2.6666666666666665,0.4795633149453899
32.0,-1.500897935913841,43.73333333333333,,,True,2.7967028922960875,2.6666666666666665,0.33044730729052646
33.0,-1.1876575559614857,43.866666666666674,,,True,2.7607417123616265,2.3333333333333335,0.15360905014006412
34.0,-0.801507669376635,27.7,,,False,4.035528402331089,1.6666666666666667,0.558213976903713
35.0,-0.8502537477679487,26.46666666666667,,,True,4.085870253548365,2.0,0.39252552898799276
36.0,-0.7831684575600216,38.36666666666667,,,True,2.7990633257947426,1.0,0.051323568697887435
37.0,-0.6192767147961125,29.333333333333332,,,True,3.844427147166144,0.6666666666666666,0.3979612593635373
38.0,-1.254078245765683,44.4,,,False,2.8402899318051253,2.3333333333333335,0.6558514767014688
39.0,-0.5215358769389953,28.666666666666668,,,True,4.110820216687428,1.6666666666666667,0.35330877265678556
40.0,-0.560276262086676,31.766666666666666,,,True,3.8563662290779046,2.6666666666666665,0.5860628329078985
41.0,-0.5930482555055526,30.666666666666668,,,True,3.852063554915087,1.6666666666666667,0.3377495104966844
42.0,-0.7372553467094388,33.7,,,True,3.836410050681025,2.3333333333333335,0.5379264415050741
