Episode,Average_Reward,Travel_Time,Time_to_Collision,Distance_to_Collision,Success,Average_Speed,Affected_Followers,Avg_Deceleration
1,1.5609756097560976,16.400000000000002,,,True,7.738431540822344,2,0.035452212632938185
2,1.271604938271605,16.2,,,True,7.870835350478454,1,0.4640219099121268
3,3.8375,16.0,,,True,7.9012422360248316,0,0.0
4,2.4292682926829268,20.5,,,True,6.208574271089262,0,0.0
5,3.6125,16.0,,,True,7.9012422360248316,2,0.3967330515172218
6,4.175,16.0,,,True,7.9012422360248316,1,0.07592422140453081
7,2.1906976744186046,21.5,,,True,5.910185185185169,1,0.11332154122440485
8,1.4545454545454546,17.6,,,True,7.220346515553766,2,0.38814601379788094
9,4.1,16.0,,,True,7.9012422360248316,1,0.6845765688181338
10,3.7111111111111112,18.0,,,True,7.035961605246084,2,0.07861982057802308
11,2.576923076923077,20.8,,,True,6.128708133971275,0,0.0
12,4.1,16.0,,,True,7.9012422360248316,1,0.22600798201333205
13,3.5775401069518717,18.7,,,True,6.766248735713144,2,0.30252932599552196
14,1.2407407407407407,16.2,,,True,7.816912685169926,2,0.4644800017704309
15,2.1875,16.0,,,True,7.9012422360248316,2,0.4197811177025734
16,2.1125,16.0,,,True,7.9012422360248316,1,0.4209823305485827
17,4.175,16.0,,,True,7.9012422360248316,1,0.03634940025628808
18,2.5048076923076925,20.8,,,True,6.085645933014338,1,0.1843863784933042
19,3.5722222222222224,18.0,,,True,7.044985075482631,1,0.03780823801371014
20,2.5217391304347827,20.700000000000003,,,True,6.14519230769229,1,0.1457947534228765
21,3.8,16.0,,,True,7.9012422360248316,1,0.279386643419528
22,4.1,16.0,,,True,7.9012422360248316,0,0.0
23,1.5029940119760479,16.7,,,True,7.613304976799234,1,0.4770110945682937
24,3.3875,16.0,,,True,7.9012422360248316,1,0.13677898361347474
25,3.3125,16.0,,,True,7.9012422360248316,1,0.24124717069788915
26,1.9241071428571428,22.400000000000002,,,True,5.6786666666666505,1,0.04421881406820205
27,2.225,16.0,,,True,7.9012422360248316,0,0.0
28,3.8,16.0,,,True,7.9012422360248316,2,0.22864367037546351
29,1.7659574468085106,23.5,,,True,5.427966101694912,1,0.46626103857834167
30,4.1,16.0,,,True,7.9012422360248316,3,0.27382772171351394
31,2.576923076923077,20.8,,,True,6.128708133971275,1,0.35064254042298515
32,3.449197860962567,18.7,,,True,6.805887867750518,2,0.23309962283970975
33,1.4303030303030304,16.5,,,True,7.667928056950049,1,0.4864862722577534
34,3.2375,16.0,,,True,7.9012422360248316,0,0.0
35,2.1125,16.0,,,True,7.9012422360248316,2,0.4215775817749101
36,2.205607476635514,21.400000000000002,,,True,5.931162790697658,0,0.0
37,2.197674418604651,17.2,,,True,7.347572063668969,0,0.0
38,2.1125,16.0,,,True,7.9012422360248316,3,0.31178589543458796
39,2.312883435582822,16.3,,,True,7.82317073090773,3,0.36462763318384717
40,0.8493975903614458,16.6,,,True,7.6796980319334684,1,0.05914488865528256
41,2.15,16.0,,,True,7.9012422360248316,2,0.1635845539160119
42,3.575,16.0,,,True,7.9012422360248316,2,0.3477984968223602
43,2.260355029585799,16.900000000000002,,,True,7.48482008452714,0,0.0
44,1.093167701863354,16.1,,,True,7.841383945362676,1,0.38985423288357524
45,2.1125,16.0,,,True,7.9012422360248316,1,0.2432599768051702
46,3.65,16.0,,,True,7.9012422360248316,2,0.07609383672242842
47,4.1375,16.0,,,True,7.9012422360248316,0,0.0
48,3.787709497206704,17.900000000000002,,,True,7.0759149952002165,1,1.4022107202908884
49,3.5,16.0,,,True,7.9012422360248316,0,0.0
50,3.138121546961326,18.1,,,True,7.011174554016613,1,0.1147509350879794
51,1.271604938271605,16.2,,,True,7.821124295952261,2,0.25952789748552973
52,1.478527607361963,16.3,,,True,7.815013983651573,2,0.4751176997669937
53,2.0375,16.0,,,True,7.9012422360248316,3,0.48775538026636295
54,4.1,16.0,,,True,7.9012422360248316,0,0.0
55,2.209756097560976,20.5,,,True,6.178481418514262,2,0.1876911065031983
56,1.937219730941704,22.3,,,True,5.702678571428556,1,0.8533305824227533
57,1.2884615384615385,15.600000000000001,,,True,8.169183173247388,1,0.0035821141675107526
58,0.7974683544303798,15.8,,,True,8.034273893558977,2,0.8173626304254888
59,2.0920245398773005,16.3,,,True,7.819156251415741,1,0.38792613949359733
60,4.025,16.0,,,True,7.9012422360248316,0,0.0
61,1.2335329341317365,16.7,,,True,7.554348482491732,2,0.1949726190241119
62,1.169811320754717,15.9,,,True,8.017753734898594,2,0.37004939179168694
63,1.5217391304347827,16.1,,,True,7.838098936440432,0,0.0
64,1.8295964125560538,22.3,,,True,5.702678571428556,2,0.27198074599545485
65,1.1578947368421053,15.200000000000001,,,True,8.386927218565635,0,0.0
66,1.1754385964912282,17.1,,,True,7.434223932602849,1,0.39483787657227154
67,2.5217391304347827,20.700000000000003,,,True,6.14519230769229,1,0.6975597578697723
68,4.1,16.0,,,True,7.9012422360248316,1,0.3152695625442803
69,4.121546961325967,18.1,,,True,7.042487826359633,2,0.17333709378728024
70,2.71,20.0,,,True,6.3437810945273405,0,0.0
71,2.1875,16.0,,,True,7.9012422360248316,2,0.4343413236753424
72,3.9875,16.0,,,True,7.9012422360248316,1,0.28054331205678906
73,3.1813471502590676,19.3,,,True,6.609168501854623,0,0.0
74,1.064102564102564,15.600000000000001,,,True,8.112401042771385,1,0.6509110266575568
75,1.15527950310559,16.1,,,True,7.86963857998225,1,0.27852426785944573
76,2.0745341614906834,16.1,,,True,7.860352548886526,2,0.460299773942614
77,2.111111111111111,17.1,,,True,7.395655432406822,0,0.0
78,1.2409638554216869,16.6,,,True,7.627855255749765,2,0.32731002814834653
79,3.65,16.0,,,True,7.9012422360248316,3,0.3784814789111242
80,2.1906976744186046,21.5,,,True,5.910185185185169,2,0.6454188849928766
81,0.8488372093023255,17.2,,,True,7.426907095745807,2,0.47384132114237865
82,2.6,16.0,,,True,7.9012422360248316,1,0.06275131122736255
83,4.0625,16.0,,,True,7.9012422360248316,0,0.0
84,3.7944444444444443,18.0,,,True,7.073259268521357,2,0.16079063826174078
85,2.5707070707070705,19.8,,,True,6.396049553655308,1,1.09868579810529
86,1.9819277108433735,16.6,,,True,7.68022110136626,0,0.0
87,3.2938144329896906,19.400000000000002,,,True,6.554871794871773,1,1.201037790521351
88,0.9741935483870968,15.5,,,True,8.123999965069649,0,0.0
89,1.3393939393939394,16.5,,,True,7.713110252107736,2,0.2580219190463673
90,4.175,16.0,,,True,7.9012422360248316,0,0.0
91,2.74,20.0,,,True,6.3437810945273405,2,0.28505240520793507
