Episode,Average_Reward,Travel_Time,Time_to_Collision,Distance_to_Collision,Success,Average_Speed,Affected_Followers,Avg_Deceleration
1,9.53781512605042,11.9,,,True,10.639337353574431,2,0.5038101189963573
2,0.2945205479452055,14.600000000000001,,,True,8.689713212781037,3,0.30210560603175135
3,5.728971962616822,10.700000000000001,,,True,11.771381741335725,1,0.07767589356500793
4,9.214876033057852,12.100000000000001,,,True,10.5131164148702,1,0.29760507981066553
5,1.6176470588235294,6.800000000000001,,,True,18.55513992328622,1,0.25069395520258553
6,4.658823529411765,8.5,,,True,14.877959922794059,3,0.25298387849858867
7,9.014388489208633,13.9,,,True,9.133891314060838,3,0.978992026894859
8,0.6870748299319728,14.700000000000001,,,True,8.642409356864986,3,1.126422055797261
9,1.38,10.0,4.3,70.72683322545504,False,12.592924174746896,2,0.5122071606727197
10,3.739130434782609,13.8,,,True,9.23074880150496,1,0.8556642642030532
11,5.371621621621622,14.8,,,True,8.555312860445909,1,1.4056636612784068
12,3.5135135135135136,14.8,,,True,8.572192069850546,2,0.8511536888654714
13,3.1216216216216215,7.4,,,True,17.082736698586718,2,0.14891514939599837
14,7.791304347826087,11.5,,,True,10.964982626739712,2,0.08646300021979414
15,1.186046511627907,17.2,,,True,7.40484517577164,3,0.3251694170985993
16,6.852173913043479,11.5,,,True,11.03705424056025,0,0.0
17,5.258823529411765,8.5,,,True,14.80396574161381,2,0.3724782262137438
18,-5.202247191011236,8.9,4.2,70.13827196321277,False,14.211865019015335,2,0.7163940533265389
19,5.065789473684211,7.6000000000000005,,,True,16.591898031635388,1,1.1688730096444466
20,9.435714285714285,14.0,,,True,9.066357481631826,2,0.8644090023484807
21,8.491803278688524,12.200000000000001,,,True,10.42762593381669,3,1.3594875021702417
22,6.405063291139241,7.9,,,True,15.892562038977886,1,0.03461958474945348
23,4.030927835051546,9.700000000000001,,,True,12.980215696740585,2,0.5524161328430566
24,7.30327868852459,12.200000000000001,,,True,10.338546845398879,1,0.4011244637655764
25,4.0,7.5,,,True,16.714555686766165,2,0.2882226848509095
26,6.048,12.5,,,True,10.180090052189117,3,0.550250951781166
27,3.2777777777777777,9.0,,,True,13.943286846014246,1,0.7856504409341092
28,7.862385321100917,10.9,,,True,11.560348884392,1,0.09656258265280826
29,2.0,13.8,,,True,9.217787297099626,2,0.2825686662123861
30,6.875,8.8,,,True,14.351794992134298,1,0.4466710685900033
31,3.888888888888889,6.300000000000001,3.3000000000000003,70.49535925515383,False,19.848442774634737,1,0.26047881422988084
32,4.405940594059406,10.100000000000001,,,True,12.570483479644018,2,0.25286276222092674
33,8.156521739130435,11.5,,,True,10.970769263487819,3,0.19886287085184287
34,2.248407643312102,15.700000000000001,,,True,8.102225640340473,3,1.0556311050944107
35,5.136752136752137,11.700000000000001,,,True,10.864028487656132,3,0.6071382099000525
36,-0.5290322580645161,15.5,,,True,8.187882101772173,2,0.5725815451980143
37,1.1009174311926606,10.9,,,True,11.657752117511322,2,1.399530300129861
38,5.476923076923077,13.0,,,True,9.728736759489436,2,0.8729631599672238
39,5.660714285714286,11.200000000000001,,,True,11.28620536182883,2,0.4265522988452908
40,6.177570093457944,10.700000000000001,,,True,11.844669013878953,2,0.4575086094348002
41,7.205882352941177,10.200000000000001,,,True,12.374967890470355,1,0.45166321697536205
42,4.943181818181818,8.8,,,True,14.341830607205742,2,0.42395187988852
43,8.022388059701493,13.4,,,True,9.480557026659639,0,0.0
44,3.6216216216216215,7.4,,,True,16.981633624405045,2,0.7139663578306621
45,5.888888888888889,10.8,,,True,11.758285383881507,2,0.2826053404994866
46,9.227272727272727,11.0,,,True,11.517676723402536,3,0.40219595896894944
47,6.172043010752688,9.3,,,True,13.55293749723936,1,1.2786550796856133
48,-0.4301675977653631,35.800000000000004,,,True,3.5663526743160827,1,0.5097960772919974
49,6.243589743589744,15.600000000000001,,,True,8.12203720930774,1,0.21959785683236532
50,9.095652173913043,11.5,,,True,11.062161230942118,1,0.349130850285313
51,4.444444444444445,9.9,,,True,12.705810647404327,1,0.3352686020312845
52,3.6511627906976742,8.6,,,True,14.749343145546788,2,0.7630140414511555
53,1.4403669724770642,10.9,6.300000000000001,69.39528758591187,False,11.548572024309781,1,0.08905998244882696
54,2.675438596491228,11.4,6.0,73.51558241251973,False,11.082026177491931,1,0.3955638193233568
55,6.857142857142857,14.700000000000001,,,True,8.662544343199386,2,0.7700376930315933
56,4.764150943396227,10.600000000000001,,,True,11.968277560883335,1,0.2526286898646468
57,5.231481481481482,10.8,,,True,11.713486198719952,1,0.6070871442090642
58,0.9357798165137615,10.9,4.7,73.76850376882649,False,11.621130810464171,3,0.4758014061495075
59,3.595505617977528,8.9,,,True,14.156689751546256,2,0.19649884432605624
60,-0.925531914893617,9.4,9.3,57.11412363389074,False,6.076139062269244,0,0.0
61,-0.3161592505854801,42.7,,,True,2.9975255720644323,2,0.2628390114782819
62,6.387596899224806,12.9,,,True,9.827854356986654,1,0.3846636502518841
63,-0.4780334728033473,95.60000000000001,,,True,1.3384251422016713,2,0.26060174422691595
64,7.155555555555556,13.5,,,True,9.427037937520396,1,0.3157476749297139
65,5.752380952380952,10.5,,,True,12.021815905027859,2,0.5880073411251718
66,5.549019607843137,10.200000000000001,,,True,12.365812196021695,1,0.368669257243166
67,-4.435483870967742,6.2,5.2,109.43380300286584,False,20.161889060044878,2,0.2278785773203751
68,10.294117647058824,10.200000000000001,,,True,12.431074975232141,3,0.2861343295319152
69,6.136363636363637,13.200000000000001,,,True,9.602614634290992,3,0.7571405461903543
70,4.333333333333333,7.5,,,True,16.88060525825107,2,0.07355551639339097
71,-9.183673469387756,9.8,5.800000000000001,73.7207225267237,False,12.888060334525342,3,0.5789289079288432
72,9.340425531914894,9.4,,,True,13.50628380311582,0,0.0
73,5.155555555555556,9.0,,,True,13.979280481656643,0,0.0
74,7.280701754385965,11.4,,,True,11.048960889413618,1,0.04930762900039909
75,9.100917431192661,10.9,,,True,11.64612559377797,2,0.4747340228768504
76,-0.9742836149889786,272.2,,,True,0.4712501655483933,3,0.9568776013695871
77,-1.4661835748792271,41.400000000000006,3.8000000000000003,72.8537508702256,False,3.091467875009741,2,1.3840894274559368
78,4.626016260162602,12.3,,,True,10.32354648450423,2,0.09452907626982032
79,4.648936170212766,9.4,,,True,13.496302361521531,2,0.3862859934577223
